Problem,Male,Dependent_count,college_or_above,Married,Less_than_$40K,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Customer_Age_0-43,Customer_Age_43-50,Customer_Age_50-68
1,1,2,1,0,0,36.0,5,3.0,3.5,1438.3,107.5,1438.3,0.602,2100.0,54.0,0.588,0.0,0,1,0
1,0,0,0,0,1,36.0,4,3.0,3.5,1760.0,107.5,1760.0,0.594,2285.0,46.0,0.643,0.0,0,0,1
1,0,3,0,1,1,40.5,3,3.0,3.0,1670.0,107.5,1670.0,0.707,2790.0,37.0,0.49724999999999997,0.0,0,1,0
0,1,1,1,0,1,36.0,4,3.0,2.5,1861.0,1677.0,184.0,0.742,4000.125,69.0,0.679,0.29337500000000005,0,0,1
1,1,2,0,1,0,40.0,6,3.5,3.0,8920.125,813.0,7947.35,0.65,2511.0,40.0,0.6,0.059,0,1,0
1,0,3,0,0,1,40.5,5,3.0,2.5,4710.0,107.5,4710.0,0.717,2690.0,43.0,0.7907500000000001,0.0,0,1,0
0,0,4,1,0,0,37.0,4,2.5,2.5,1438.3,703.0,735.3,0.85,4000.125,69.0,0.7907500000000001,0.29337500000000005,0,1,0
1,1,2,0,0,0,35.0,5,3.0,2.5,6348.0,107.5,6348.0,0.594,1732.0,39.0,0.49724999999999997,0.0,0,1,0
1,1,3,1,1,0,36.0,4,2.5,3.0,8920.125,107.5,7947.35,0.594,1789.0,38.0,0.49724999999999997,0.0,0,1,0
1,0,3,1,1,1,36.0,5,2.5,3.0,8920.125,484.0,7947.35,0.594,2300.0,45.0,0.552,0.026,0,1,0
1,1,3,1,1,0,34.0,5,3.0,3.0,8920.125,107.5,7947.35,0.594,2223.0,47.0,0.679,0.0,0,1,0
0,0,3,0,0,1,31.5,5,2.5,2.5,8920.125,1783.5,7947.35,0.722,4000.125,63.0,0.7907500000000001,0.181,0,1,0
0,1,3,0,1,0,32.0,4,3.0,3.0,3114.0,1783.5,906.0,0.824,4000.125,69.0,0.686,0.29337500000000005,0,1,0
1,1,3,1,0,0,31.5,6,2.5,2.5,4323.0,107.5,4323.0,0.817,2451.0,38.0,0.727,0.0,1,0,0
1,0,2,0,0,1,36.0,3,2.5,2.5,3647.0,1783.5,1130.0,0.842,2935.0,58.0,0.7907500000000001,0.29337500000000005,0,1,0
0,1,2,0,0,0,35.0,5,2.5,2.5,1849.0,1293.0,556.0,0.835,4000.125,69.0,0.7907500000000001,0.29337500000000005,0,1,0
1,1,2,0,1,0,31.5,3,2.5,2.5,6332.0,318.0,6014.0,0.783,2505.0,43.0,0.536,0.05,1,0,0
1,1,4,0,1,0,36.0,5,3.0,3.5,1438.3,107.5,1438.3,0.85,2439.0,43.0,0.72,0.0,1,0,0
1,1,1,0,1,0,40.5,1,2.5,3.0,3146.0,107.5,3146.0,0.594,1868.0,38.0,0.49724999999999997,0.0,0,1,0
0,0,3,1,1,1,36.0,4,3.0,2.5,4328.0,1749.0,2579.0,0.806,4000.125,69.0,0.7907500000000001,0.29337500000000005,0,1,0
0,0,2,1,1,1,36.0,5,2.5,3.0,1438.3,107.5,1438.3,0.594,3848.0,69.0,0.705,0.0,0,0,1
0,0,2,1,1,1,36.0,5,2.5,3.0,1438.3,107.5,1438.3,0.594,3848.0,69.0,0.705,0.0,0,0,1
1,0,1,1,1,1,31.5,4,3.0,3.0,1438.3,107.5,1438.3,0.594,2137.0,40.0,0.49724999999999997,0.0,0,1,0
0,0,2,1,1,1,33.0,3,3.0,3.0,2267.0,1283.0,984.0,0.761,4000.125,69.0,0.7907500000000001,0.29337500000000005,0,1,0
1,1,4,1,1,0,39.0,6,3.0,2.5,8920.125,107.5,7947.35,0.594,2216.0,51.0,0.545,0.0,0,1,0
1,0,5,1,0,1,37.0,3,2.5,2.5,1787.0,107.5,1787.0,0.654,2345.0,36.0,0.49724999999999997,0.0,0,1,0
1,1,1,1,0,0,31.5,3,2.5,2.5,2904.0,1783.5,387.0,0.624,2653.0,46.0,0.586,0.29337500000000005,1,0,0
0,0,3,1,1,1,40.5,4,2.5,2.5,1781.0,107.5,1781.0,0.594,4000.125,69.0,0.7907500000000001,0.0,0,0,1
1,0,2,0,1,0,36.0,3,3.0,3.0,4375.0,107.5,4375.0,0.621,2507.0,53.0,0.49724999999999997,0.0,0,0,1
1,1,2,1,1,0,33.0,5,3.0,3.0,2111.0,1761.0,350.0,0.753,2112.0,46.0,0.769,0.29337500000000005,0,1,0
1,1,3,0,0,0,36.0,6,3.0,2.5,6925.0,107.5,6925.0,0.821,2506.0,36.0,0.49724999999999997,0.0,0,1,0
1,0,4,1,0,0,40.5,3,2.5,3.5,1538.0,107.5,1538.0,0.684,2275.0,43.0,0.49724999999999997,0.0,0,1,0
0,0,4,0,1,1,31.5,6,3.0,3.0,1438.3,1056.0,382.3,0.85,4000.125,69.0,0.7907500000000001,0.29337500000000005,1,0,0
1,1,2,0,1,0,31.5,5,2.5,3.0,8920.125,107.5,7947.35,0.594,1949.0,43.0,0.49724999999999997,0.0,0,1,0
0,0,0,0,0,1,40.5,3,3.0,3.0,2533.0,1783.5,457.0,0.738,3816.0,69.0,0.7907500000000001,0.29337500000000005,0,0,1
1,0,2,1,0,0,36.0,6,2.5,3.0,4410.0,1783.5,1893.0,0.594,1883.0,44.0,0.63,0.29337500000000005,0,0,1
1,0,4,0,0,1,39.0,6,3.0,2.5,3468.0,1783.5,951.0,0.746,2494.0,39.0,0.49724999999999997,0.29337500000000005,0,1,0
1,0,3,0,0,1,31.5,5,2.5,3.0,1438.3,107.5,1438.3,0.689,2819.0,48.0,0.6,0.0,1,0,0
1,0,4,1,0,1,37.0,3,2.5,2.5,1836.0,107.5,1836.0,0.594,1799.0,35.0,0.49724999999999997,0.0,0,1,0
1,0,2,0,1,1,40.5,5,3.0,2.5,2964.0,1783.5,447.0,0.699,2327.0,38.0,0.7907500000000001,0.29337500000000005,0,1,0
0,1,1,0,0,0,31.5,6,2.5,2.5,8315.0,1008.0,7307.0,0.718,4000.125,66.0,0.61,0.121,0,1,0
0,1,1,0,0,0,31.5,6,2.5,2.5,8315.0,1008.0,7307.0,0.718,4000.125,66.0,0.61,0.121,0,1,0
1,0,2,0,0,1,35.0,3,3.0,3.0,8920.125,107.5,7947.35,0.767,2227.0,44.0,0.63,0.0,0,1,0
0,0,2,0,0,1,40.5,5,2.5,2.5,5261.0,1783.5,3295.0,0.672,4000.125,69.0,0.7907500000000001,0.29337500000000005,0,0,1
0,0,2,1,0,0,36.0,4,3.0,2.5,2407.0,1552.0,855.0,0.62,4000.125,69.0,0.755,0.29337500000000005,1,0,0
1,0,3,1,1,1,35.0,6,3.0,2.5,1781.0,107.5,1781.0,0.693,2196.0,35.0,0.75,0.0,0,1,0
1,0,1,0,1,1,31.5,5,2.5,3.0,3680.0,107.5,3680.0,0.729,2725.0,41.0,0.577,0.0,1,0,0
1,0,4,0,1,1,36.0,4,3.0,3.0,2740.0,1783.5,315.0,0.816,2431.0,46.0,0.49724999999999997,0.29337500000000005,0,1,0
0,0,3,0,1,0,36.0,3,2.5,3.0,3413.0,1783.5,1041.0,0.7,4000.125,69.0,0.7907500000000001,0.29337500000000005,0,1,0
0,0,0,1,0,1,31.5,3,2.5,2.5,2163.0,1783.5,221.0,0.594,4000.125,57.0,0.781,0.29337500000000005,1,0,0
0,0,0,1,0,1,31.5,3,2.5,2.5,2163.0,1783.5,221.0,0.594,4000.125,57.0,0.781,0.29337500000000005,1,0,0
0,1,4,0,1,0,31.5,4,3.0,2.5,8920.125,1043.0,7947.35,0.69,4000.125,59.0,0.639,0.03,0,1,0
0,1,4,0,1,0,31.5,4,3.0,2.5,8920.125,1043.0,7947.35,0.69,4000.125,59.0,0.639,0.03,0,1,0
0,0,3,1,1,1,31.5,6,2.5,3.0,3143.0,1783.5,626.0,0.85,4000.125,69.0,0.7907500000000001,0.29337500000000005,0,1,0
1,1,3,0,0,0,31.5,4,2.5,3.0,3427.0,107.5,3427.0,0.594,2625.0,63.0,0.5,0.0,1,0,0
1,1,0,0,0,0,39.0,5,3.0,3.0,8920.125,216.0,7947.35,0.594,2395.0,47.0,0.49724999999999997,0.006,0,1,0
0,0,3,1,0,1,40.5,4,2.5,3.0,4349.0,1400.0,2949.0,0.641,4000.125,69.0,0.75,0.29337500000000005,0,1,0
1,0,4,1,1,1,31.5,4,2.5,3.0,8318.0,1783.5,5801.0,0.69,2427.0,52.0,0.625,0.29337500000000005,0,1,0
0,0,2,0,1,1,40.5,5,2.5,3.0,1438.3,107.5,1438.3,0.691,3942.0,69.0,0.7907500000000001,0.0,0,1,0
0,0,2,0,1,1,40.5,5,2.5,3.0,1438.3,107.5,1438.3,0.691,3942.0,69.0,0.7907500000000001,0.0,0,1,0
1,0,2,0,0,0,40.5,1,3.0,2.5,1643.0,526.0,1117.0,0.829,2520.0,38.0,0.583,0.29337500000000005,0,1,0
0,0,4,1,0,0,37.0,5,3.0,3.0,1438.3,107.5,1438.3,0.835,4000.125,66.0,0.7907500000000001,0.0,0,1,0
0,0,1,0,0,1,40.5,6,2.5,2.5,2394.0,1427.0,967.0,0.803,4000.125,69.0,0.783,0.29337500000000005,0,0,1
1,0,2,1,1,1,40.5,3,3.5,2.5,2927.0,1783.5,410.0,0.594,2231.0,60.0,0.7907500000000001,0.29337500000000005,0,1,0
0,0,1,1,1,1,40.0,3,2.5,2.5,4941.0,1783.5,3074.0,0.73,4000.125,69.0,0.7907500000000001,0.29337500000000005,0,1,0
1,0,3,0,0,1,31.5,5,2.5,3.0,1877.0,1203.0,674.0,0.654,2581.0,57.0,0.781,0.29337500000000005,0,1,0
0,1,2,0,0,0,40.5,5,2.5,2.5,1438.3,107.5,1438.3,0.706,3763.0,69.0,0.7907500000000001,0.0,0,1,0
1,0,4,1,0,0,36.0,5,3.0,3.5,5913.0,1651.0,4262.0,0.79,2404.0,39.0,0.56,0.279,0,1,0
1,0,3,1,0,0,31.5,3,2.5,2.5,2867.0,107.5,2867.0,0.703,2646.0,41.0,0.49724999999999997,0.0,0,1,0
0,0,1,0,0,1,31.5,3,2.5,2.5,2506.0,1362.0,1144.0,0.844,4000.125,69.0,0.745,0.29337500000000005,1,0,0
1,0,1,1,1,1,36.0,4,2.5,2.5,3137.0,959.0,2178.0,0.85,2925.0,41.0,0.49724999999999997,0.29337500000000005,0,1,0
1,0,3,1,0,1,40.0,6,2.5,3.0,2437.0,107.5,2437.0,0.664,2027.0,42.0,0.49724999999999997,0.0,0,1,0
0,0,1,0,1,1,31.5,6,2.5,2.5,1438.3,977.0,461.3,0.85,4000.125,69.0,0.7907500000000001,0.29337500000000005,1,0,0
1,0,3,1,0,0,36.0,6,2.5,3.0,1451.0,599.0,852.0,0.752,2192.0,35.0,0.49724999999999997,0.29337500000000005,0,1,0
1,0,0,1,0,0,31.5,5,2.5,3.0,1438.3,1223.0,215.3,0.594,2181.0,43.0,0.593,0.29337500000000005,0,1,0
1,0,0,1,0,1,31.5,3,2.5,3.5,2299.0,107.5,2299.0,0.663,2323.0,47.0,0.49724999999999997,0.0,1,0,0
1,0,2,0,0,1,36.0,3,2.5,2.5,1438.3,834.0,604.3,0.594,1890.0,43.0,0.49724999999999997,0.29337500000000005,0,1,0
1,0,2,0,1,1,40.5,3,3.0,2.5,1438.3,107.5,1438.3,0.594,1628.0,42.0,0.49724999999999997,0.0,0,0,1
0,1,3,0,1,0,32.0,3,2.5,3.0,8920.125,1462.0,7947.35,0.594,3843.0,69.0,0.605,0.12,0,1,0
1,0,0,1,0,1,36.0,1,3.0,3.5,1682.0,107.5,1682.0,0.75,1811.0,39.0,0.5,0.0,0,0,1
1,0,1,1,0,1,35.0,4,3.0,3.0,1724.0,107.5,1724.0,0.67,2725.0,47.0,0.49724999999999997,0.0,0,1,0
0,0,3,1,1,1,40.5,3,3.0,2.5,2372.0,1148.0,1224.0,0.85,4000.125,69.0,0.7907500000000001,0.29337500000000005,0,1,0
1,1,3,1,0,1,40.0,4,3.5,3.0,6397.0,107.5,6397.0,0.632,2511.0,56.0,0.556,0.0,0,1,0
1,1,1,0,0,0,40.5,4,3.5,2.5,8920.125,1783.5,7947.35,0.702,2777.0,45.0,0.552,0.105,0,1,0
0,1,3,1,1,0,39.0,3,2.5,2.5,4409.0,1753.0,2656.0,0.594,4000.125,69.0,0.652,0.29337500000000005,0,1,0
1,1,2,0,0,0,36.0,4,3.0,2.5,1641.0,107.5,1641.0,0.791,2536.0,45.0,0.49724999999999997,0.0,0,1,0
0,0,2,0,1,1,40.5,5,2.5,2.5,1978.0,107.5,1978.0,0.641,4000.125,69.0,0.7907500000000001,0.0,0,0,1
1,1,3,0,0,0,36.0,5,2.5,3.0,8920.125,107.5,7947.35,0.849,2282.0,38.0,0.583,0.0,0,1,0
1,0,1,1,0,1,33.0,6,2.5,3.0,3119.0,1783.5,602.0,0.722,2492.0,50.0,0.515,0.29337500000000005,1,0,0
1,0,4,1,0,1,36.0,6,2.5,2.5,2803.0,107.5,2803.0,0.623,2216.0,40.0,0.6,0.0,0,1,0
1,0,3,0,0,1,32.0,3,3.0,2.5,1693.0,1457.0,236.0,0.85,2829.0,42.0,0.615,0.29337500000000005,0,1,0
0,0,3,0,0,0,36.0,5,2.5,2.5,2498.0,1650.0,848.0,0.673,4000.125,69.0,0.7907500000000001,0.29337500000000005,0,1,0
0,0,4,1,0,1,31.5,6,2.5,3.0,1878.0,1024.0,854.0,0.76,4000.125,69.0,0.7907500000000001,0.29337500000000005,0,1,0
1,1,2,0,0,0,38.0,6,3.0,3.0,8920.125,107.5,7947.35,0.639,2213.0,47.0,0.49724999999999997,0.0,0,1,0
0,0,3,1,1,0,31.5,6,2.5,2.5,6169.0,1783.5,3652.0,0.85,4000.125,69.0,0.69,0.29337500000000005,1,0,0
1,0,2,0,1,1,36.0,3,2.5,2.5,2811.0,1783.5,407.0,0.594,2245.0,41.0,0.49724999999999997,0.29337500000000005,0,1,0
1,0,1,0,0,1,40.5,5,3.5,2.5,7501.0,1783.5,4984.0,0.663,2280.0,49.0,0.531,0.29337500000000005,0,0,1
0,1,1,1,0,1,36.0,6,3.0,2.5,2856.0,1783.5,339.0,0.615,4000.125,67.0,0.49724999999999997,0.29337500000000005,0,0,1
1,0,1,1,0,1,36.0,3,2.5,3.0,8920.125,107.5,7947.35,0.594,1792.0,35.0,0.49724999999999997,0.0,0,0,1
1,0,3,1,0,0,31.5,3,2.5,3.0,2669.0,107.5,2669.0,0.67,2271.0,35.0,0.722,0.0,1,0,0
1,0,3,1,0,1,31.5,6,2.5,2.5,1951.0,107.5,1951.0,0.772,2697.0,45.0,0.731,0.0,0,1,0
1,0,2,0,1,1,36.0,6,3.0,3.0,1438.3,455.0,983.3,0.626,2090.0,50.0,0.562,0.29337500000000005,0,1,0
1,1,2,0,1,0,40.5,4,3.0,3.5,3143.0,107.5,3143.0,0.764,2297.0,37.0,0.49724999999999997,0.0,0,1,0
1,1,5,1,0,0,36.0,3,3.0,3.5,6538.0,107.5,6538.0,0.594,2132.0,35.0,0.571,0.0,0,1,0
1,0,3,0,0,0,34.0,2,3.0,2.5,1689.0,107.5,1689.0,0.594,1588.0,37.0,0.49724999999999997,0.0,0,1,0
1,0,2,0,0,1,40.5,3,3.5,2.5,1614.0,107.5,1614.0,0.594,1690.0,38.0,0.49724999999999997,0.0,0,0,1
1,1,4,1,1,0,31.5,5,2.5,2.5,8920.125,107.5,7947.35,0.594,1974.0,54.0,0.688,0.0,1,0,0
0,0,2,1,1,1,40.5,3,3.5,2.5,2573.0,1760.0,813.0,0.676,4000.125,69.0,0.7907500000000001,0.29337500000000005,0,1,0
0,0,3,1,0,0,33.0,3,2.5,2.5,2900.0,1783.5,778.0,0.631,4000.125,59.0,0.7907500000000001,0.29337500000000005,0,1,0
1,1,2,1,0,0,36.0,4,3.0,2.5,8920.125,1431.0,7947.35,0.594,2172.0,35.0,0.571,0.148,1,0,0
1,0,2,0,0,1,36.0,6,3.0,3.0,1731.0,107.5,1731.0,0.594,2304.0,46.0,0.7907500000000001,0.0,0,1,0
1,0,3,0,1,1,35.0,3,3.0,2.5,1855.0,107.5,1855.0,0.85,2544.0,35.0,0.7907500000000001,0.0,0,1,0
1,0,3,1,0,1,34.0,4,3.0,2.5,1605.0,890.0,715.0,0.742,2722.0,45.0,0.5,0.29337500000000005,0,1,0
1,0,3,1,1,1,36.0,3,3.0,3.0,2302.0,1593.0,709.0,0.671,2689.0,49.0,0.49724999999999997,0.29337500000000005,0,1,0
1,0,4,1,0,1,40.5,5,3.0,3.0,2440.0,503.0,1937.0,0.594,2334.0,51.0,0.594,0.206,0,1,0
0,0,1,1,0,1,31.5,5,3.5,2.5,2669.0,1783.5,272.0,0.807,3847.0,65.0,0.585,0.29337500000000005,1,0,0
1,0,3,0,0,1,35.0,4,3.0,3.5,2402.0,628.0,1774.0,0.689,1930.0,48.0,0.6,0.261,0,1,0
1,0,2,0,0,0,33.0,5,3.0,3.5,3001.0,107.5,3001.0,0.74,2577.0,39.0,0.49724999999999997,0.0,0,1,0
1,1,2,0,0,0,40.5,3,2.5,2.5,2791.0,1783.5,395.0,0.85,2658.0,43.0,0.49724999999999997,0.29337500000000005,0,0,1
0,1,2,0,0,0,40.5,5,2.5,2.5,8920.125,999.0,7947.35,0.594,4000.125,69.0,0.707,0.054,0,1,0
0,0,0,1,0,1,40.5,5,2.5,3.0,1438.3,107.5,1438.3,0.653,4000.125,69.0,0.729,0.0,0,0,1
1,1,5,1,0,0,40.5,5,3.0,2.5,8920.125,1783.5,7947.35,0.594,2260.0,50.0,0.786,0.073,0,1,0
1,0,3,1,0,1,40.5,5,3.0,3.0,1495.0,691.0,804.0,0.705,2552.0,42.0,0.556,0.29337500000000005,0,1,0
1,1,3,1,0,0,31.5,3,2.5,2.5,8920.125,107.5,7947.35,0.733,2276.0,35.0,0.6,0.0,0,1,0
1,1,2,0,1,0,40.0,3,3.5,2.5,8920.125,1783.5,7947.35,0.604,2050.0,35.0,0.667,0.085,0,1,0
1,0,3,0,0,0,40.5,1,3.5,3.0,8920.125,107.5,7947.35,0.594,2164.0,53.0,0.606,0.0,0,1,0
0,0,2,0,0,1,36.0,3,2.5,2.5,3554.0,107.5,3554.0,0.85,4000.125,69.0,0.783,0.0,0,1,0
0,0,2,0,0,1,36.0,3,2.5,2.5,8920.125,699.0,7947.35,0.594,4000.125,69.0,0.521,0.049,1,0,0
0,1,3,0,0,0,38.0,5,2.5,2.5,6318.0,1397.0,4921.0,0.594,4000.125,69.0,0.755,0.221,0,1,0
1,0,4,1,0,1,40.5,5,3.0,3.0,1677.0,107.5,1677.0,0.835,2477.0,45.0,0.49724999999999997,0.0,0,0,1
1,0,3,0,0,1,37.0,3,2.5,3.0,1900.0,107.5,1900.0,0.85,2298.0,45.0,0.49724999999999997,0.0,0,1,0
1,1,0,0,1,0,40.5,5,2.5,3.0,4541.0,1037.0,3504.0,0.825,2829.0,44.0,0.49724999999999997,0.228,0,0,1
0,0,2,1,0,1,31.5,6,3.0,2.5,2240.0,1664.0,576.0,0.691,4000.125,69.0,0.6,0.29337500000000005,0,1,0
0,0,3,1,0,1,38.0,5,2.5,2.5,3027.0,1671.0,1356.0,0.85,3912.0,69.0,0.7907500000000001,0.29337500000000005,0,1,0
1,0,3,1,1,1,37.0,4,2.5,2.5,6184.0,107.5,6184.0,0.594,1756.0,49.0,0.49724999999999997,0.0,0,1,0
1,0,1,0,0,1,40.5,6,3.0,2.5,3654.0,107.5,3654.0,0.63,1998.0,44.0,0.49724999999999997,0.0,0,1,0
0,1,3,1,0,0,40.5,3,3.0,2.5,8920.125,1783.5,7947.35,0.718,4000.125,68.0,0.7907500000000001,0.08,0,0,1
1,0,3,1,1,1,38.0,4,2.5,3.0,3889.0,1783.5,1372.0,0.594,1718.0,37.0,0.49724999999999997,0.29337500000000005,0,1,0
0,0,5,1,1,1,34.0,5,2.5,3.0,3146.0,808.0,2338.0,0.711,4000.125,66.0,0.784,0.257,0,1,0
1,1,2,1,1,0,31.5,4,3.0,2.5,1889.0,107.5,1889.0,0.85,2479.0,46.0,0.533,0.0,0,1,0
0,0,1,0,0,1,31.5,5,2.5,2.5,1862.0,726.0,1136.0,0.63,4000.125,69.0,0.7907500000000001,0.29337500000000005,1,0,0
0,0,1,0,0,1,31.5,5,2.5,2.5,1862.0,726.0,1136.0,0.63,4000.125,69.0,0.7907500000000001,0.29337500000000005,1,0,0
1,0,3,0,1,1,36.0,4,2.5,2.5,1763.0,107.5,1763.0,0.85,2813.0,43.0,0.536,0.0,0,1,0
1,0,2,0,1,1,40.5,3,2.5,2.5,1944.0,107.5,1944.0,0.613,2412.0,40.0,0.49724999999999997,0.0,0,0,1
1,0,3,0,1,0,36.0,6,3.5,3.0,1438.3,107.5,1438.3,0.747,2116.0,38.0,0.583,0.0,0,1,0
1,1,3,1,1,0,31.5,5,3.0,2.5,5791.0,1783.5,3274.0,0.69,2516.0,64.0,0.641,0.29337500000000005,0,1,0
0,0,4,1,0,1,40.5,3,2.5,2.5,1912.0,107.5,1912.0,0.783,4000.125,69.0,0.719,0.0,0,0,1
1,0,2,0,1,1,38.0,6,2.5,3.0,4382.0,107.5,4382.0,0.714,2446.0,35.0,0.49724999999999997,0.0,0,1,0
1,0,4,1,1,1,31.5,4,2.5,2.5,3159.0,107.5,3159.0,0.85,2925.0,46.0,0.49724999999999997,0.0,0,1,0
0,1,4,1,0,0,35.0,5,3.0,2.5,2001.0,107.5,2001.0,0.791,4000.125,69.0,0.64,0.0,0,1,0
1,1,2,0,1,0,40.5,3,3.0,2.5,2527.0,1030.0,1497.0,0.714,2767.0,43.0,0.49724999999999997,0.29337500000000005,0,0,1
0,0,1,1,0,1,33.0,4,2.5,2.5,2256.0,107.5,2256.0,0.713,4000.125,69.0,0.7907500000000001,0.0,1,0,0
0,0,4,1,1,1,40.5,5,3.0,2.5,1816.0,107.5,1816.0,0.664,4000.125,69.0,0.773,0.0,0,1,0
0,0,3,0,0,0,36.0,4,2.5,2.5,1912.0,1281.0,631.0,0.693,4000.125,69.0,0.717,0.29337500000000005,0,1,0
0,0,3,1,0,0,39.0,3,2.5,2.5,3028.0,1339.0,1689.0,0.843,4000.125,64.0,0.684,0.29337500000000005,0,1,0
1,0,1,0,1,1,40.5,5,2.5,3.0,3674.0,1783.5,1157.0,0.85,2608.0,45.0,0.731,0.29337500000000005,0,0,1
1,0,2,0,0,1,34.0,3,3.0,2.5,2069.0,550.0,1519.0,0.783,2716.0,43.0,0.49724999999999997,0.266,1,0,0
1,1,0,1,1,0,31.5,3,3.0,3.0,1460.0,107.5,1460.0,0.738,2329.0,36.0,0.5,0.0,0,1,0
1,1,2,1,0,1,36.0,3,3.0,3.0,4225.0,1783.5,1708.0,0.662,2659.0,43.0,0.49724999999999997,0.29337500000000005,1,0,0
1,0,4,1,1,1,36.0,4,3.0,3.0,1931.0,107.5,1931.0,0.695,2569.0,46.0,0.49724999999999997,0.0,1,0,0
1,1,3,1,0,0,40.0,3,3.5,2.5,2344.0,107.5,2344.0,0.594,2098.0,35.0,0.49724999999999997,0.0,0,1,0
0,0,1,1,0,0,32.0,3,3.0,2.5,1438.3,107.5,1438.3,0.718,4000.125,65.0,0.757,0.0,0,1,0
1,0,3,1,0,1,33.0,5,3.0,3.0,1764.0,107.5,1764.0,0.594,2105.0,57.0,0.7907500000000001,0.0,0,1,0
1,0,3,1,1,0,40.5,6,3.0,3.5,1544.0,107.5,1544.0,0.594,1902.0,35.0,0.49724999999999997,0.0,0,0,1
1,0,3,0,1,1,36.0,6,3.0,3.0,1684.0,107.5,1684.0,0.594,2275.0,45.0,0.607,0.0,0,1,0
0,1,3,0,1,0,40.5,4,3.5,3.0,8920.125,107.5,7947.35,0.785,4000.125,69.0,0.788,0.0,0,0,1
0,0,1,1,0,0,40.5,6,3.5,2.5,2597.0,1783.5,726.0,0.85,3637.0,69.0,0.725,0.29337500000000005,0,1,0
0,0,3,0,0,1,40.5,6,3.5,3.0,8920.125,863.0,7947.35,0.85,4000.125,69.0,0.543,0.089,0,1,0
0,0,1,0,1,1,40.5,5,3.5,2.5,2220.0,1240.0,980.0,0.85,4000.125,69.0,0.7907500000000001,0.29337500000000005,0,0,1
0,0,1,0,1,1,40.5,5,3.5,2.5,2220.0,1240.0,980.0,0.85,4000.125,69.0,0.7907500000000001,0.29337500000000005,0,0,1
1,0,3,0,1,0,36.0,4,2.5,3.0,1438.3,107.5,1438.3,0.594,2191.0,51.0,0.49724999999999997,0.0,0,1,0
0,0,4,1,0,0,35.0,3,3.5,2.5,1850.0,621.0,1229.0,0.682,4000.125,69.0,0.682,0.29337500000000005,0,1,0
1,0,2,0,0,1,39.0,4,3.0,3.0,1438.3,107.5,1438.3,0.72,2145.0,41.0,0.519,0.0,0,1,0
1,1,1,0,0,0,40.5,4,3.5,2.5,5763.0,107.5,5763.0,0.615,2310.0,48.0,0.714,0.0,0,1,0
0,0,3,1,1,1,40.5,6,3.5,3.0,2814.0,1783.5,652.0,0.594,4000.125,69.0,0.7907500000000001,0.29337500000000005,0,1,0
1,0,5,1,1,1,36.0,5,3.0,3.0,1495.0,107.5,1495.0,0.686,2622.0,69.0,0.628,0.0,0,1,0
1,0,2,1,1,0,36.0,5,3.0,2.5,1959.0,662.0,1297.0,0.85,3046.0,52.0,0.7907500000000001,0.29337500000000005,1,0,0
1,0,2,0,1,1,40.5,3,3.0,2.5,1438.3,910.0,528.3,0.66,2370.0,44.0,0.49724999999999997,0.29337500000000005,0,1,0
1,0,2,0,0,1,31.5,3,2.5,2.5,5956.0,1783.5,3439.0,0.85,2828.0,46.0,0.49724999999999997,0.29337500000000005,1,0,0
0,0,3,1,1,1,36.0,4,3.0,3.0,3203.0,1783.5,837.0,0.665,4000.125,69.0,0.783,0.29337500000000005,0,1,0
1,0,2,1,0,1,36.0,5,2.5,3.0,2092.0,107.5,2092.0,0.594,2015.0,35.0,0.49724999999999997,0.0,1,0,0
0,0,3,0,0,1,36.0,5,3.0,3.0,2313.0,1325.0,988.0,0.723,4000.125,69.0,0.7907500000000001,0.29337500000000005,0,1,0
1,0,2,0,0,1,32.0,4,3.0,3.5,1628.0,275.0,1353.0,0.69,2219.0,49.0,0.531,0.169,0,1,0
1,0,4,0,1,1,36.0,1,3.0,2.5,3546.0,107.5,3546.0,0.791,2616.0,47.0,0.49724999999999997,0.0,0,1,0
1,0,3,0,0,1,36.0,5,3.0,3.0,2989.0,1783.5,602.0,0.594,2143.0,67.0,0.558,0.29337500000000005,1,0,0
0,0,4,0,0,1,40.5,5,3.5,2.5,1438.3,771.0,667.3,0.652,4000.125,69.0,0.7907500000000001,0.29337500000000005,0,1,0
0,0,3,0,0,1,39.0,6,3.5,2.5,2781.0,992.0,1789.0,0.701,4000.125,69.0,0.7907500000000001,0.29337500000000005,0,0,1
0,0,3,0,0,1,39.0,6,3.5,2.5,2781.0,992.0,1789.0,0.701,4000.125,69.0,0.7907500000000001,0.29337500000000005,0,0,1
1,1,3,1,0,0,36.0,1,2.5,2.5,6921.0,107.5,6921.0,0.824,2729.0,44.0,0.49724999999999997,0.0,1,0,0
1,1,3,1,0,0,35.0,5,3.0,3.0,8920.125,107.5,7947.35,0.594,2207.0,40.0,0.49724999999999997,0.0,0,1,0
0,0,2,1,1,1,36.0,5,3.5,2.5,1438.3,107.5,1438.3,0.686,4000.125,69.0,0.714,0.0,0,1,0
0,0,4,1,0,0,36.0,3,3.0,2.5,1919.0,867.0,1052.0,0.741,4000.125,69.0,0.704,0.29337500000000005,0,1,0
